code,name,industry,market_type
051870,普安群益58購01,nan,Listed
051871,長榮群益57購02,nan,Listed
051872,零壹群益58購01,nan,Listed
051873,智原群益58購01,nan,Listed
051874,益登群益57購01,nan,Listed
051875,景碩群益57購08,nan,Listed
051876,台勝科群益58購01,nan,Listed
051877,彩晶群益58購02,nan,Listed
051878,達運群益57購01,nan,Listed
051879,達運群益57購02,nan,Listed
05187U,台化中信52售02,nan,Listed
051880,力成群益59購01,nan,Listed
051881,昇陽半群益57購05,nan,Listed
051882,福懋科群益57購02,nan,Listed
051883,友達台新57購01,nan,Listed
051884,台達電元富57購10,nan,Listed
051885,友達元富57購01,nan,Listed
051886,友達元富57購02,nan,Listed
051887,友達元富57購03,nan,Listed
051888,友達元富57購04,nan,Listed
051889,中砂國泰58購02,nan,Listed
05188U,京元電中信56售01,nan,Listed
051890,川湖國泰58購01,nan,Listed
051891,聯電國泰58購01,nan,Listed
051892,致茂國泰58購01,nan,Listed
051893,全新國泰58購01,nan,Listed
051894,奇鋐國泰58購01,nan,Listed
051895,聯鈞國泰58購01,nan,Listed
051896,矽格國泰58購01,nan,Listed
051897,矽力國泰58購01,nan,Listed
051898,至上國泰58購01,nan,Listed
051899,聯電中信57購01,nan,Listed
05189U,世芯永豐52售09,nan,Listed
051900,台積電中信61購01,nan,Listed
051901,華通兆豐5B購01,nan,Listed
051902,智邦兆豐59購01,nan,Listed
051903,大同兆豐57購01,nan,Listed
051904,聯鈞兆豐59購01,nan,Listed
051905,台虹兆豐59購01,nan,Listed
051906,台聚國票57購01,nan,Listed
051907,長興國票57購02,nan,Listed
051908,長興國票58購03,nan,Listed
051909,長興國票5A購01,nan,Listed
05190U,臺股指永豐54售01,nan,Listed
051910,中鋼國票5B購01,nan,Listed
051911,正新國票58購01,nan,Listed
051912,長榮鋼國票59購01,nan,Listed
051913,聯電國票58購01,nan,Listed
051914,致茂國票58購01,nan,Listed
051915,威盛國票58購01,nan,Listed
051916,友達國票58購01,nan,Listed
051917,友達國票58購02,nan,Listed
051918,友達國票61購01,nan,Listed
051919,超豐國票58購01,nan,Listed
05191U,A50正2凱基54售01,nan,Listed
051920,兆赫國票58購01,nan,Listed
051921,台勝科國票58購01,nan,Listed
051922,彩晶國票57購01,nan,Listed
051923,彩晶國票59購01,nan,Listed
051924,彩晶國票5B購01,nan,Listed
051925,今國光國票58購01,nan,Listed
051926,南茂國票58購01,nan,Listed
051927,台灣50永豐61購01,nan,Listed
051928,道瓊銀永豐5B購01,nan,Listed
051929,台塑永豐58購01,nan,Listed
05192U,道瓊銅凱基56售01,nan,Listed
051930,南亞永豐58購04,nan,Listed
051931,中砂永豐59購01,nan,Listed
051932,華新永豐58購03,nan,Listed
051935,長榮統一53購01,nan,Listed
051936,華榮永豐57購01,nan,Listed
051937,萬海統一59購01,nan,Listed
051938,長興永豐5A購01,nan,Listed
051939,洋華統一55購01,nan,Listed
05193U,台玻凱基53售03,nan,Listed
051940,中鋼永豐59購01,nan,Listed
051941,正新永豐57購01,nan,Listed
051942,長榮鋼永豐5A購01,nan,Listed
051943,劍麟永豐58購01,nan,Listed
051944,聯電永豐57購01,nan,Listed
051945,台達電永豐64購01,nan,Listed
051946,華通永豐58購04,nan,Listed
051947,鴻海永豐59購03,nan,Listed
051948,鴻海永豐5A購02,nan,Listed
051949,國巨永豐59購01,nan,Listed
05194U,鴻海凱基53售08,nan,Listed
051950,台積電永豐71購01,nan,Listed
051951,宏�皏藕�58購01,nan,Listed
051952,致茂永豐5A購01,nan,Listed
051953,燿華永豐59購01,nan,Listed
051954,菱生永豐57購01,nan,Listed
051955,凱美永豐57購01,nan,Listed
051956,友達永豐58購01,nan,Listed
051957,友達永豐59購02,nan,Listed
051958,友達永豐59購03,nan,Listed
051959,友達永豐5A購01,nan,Listed
05195U,鴻海凱基53售09,nan,Listed
051960,仲琦永豐57購01,nan,Listed
051961,超豐永豐57購01,nan,Listed
051962,京元電永豐59購01,nan,Listed
051963,聯發科永豐5C購02,nan,Listed
051965,志聖永豐59購01,nan,Listed
051966,志聖永豐5A購01,nan,Listed
051967,兆赫永豐57購01,nan,Listed
051968,揚博永豐59購01,nan,Listed
051969,揚博永豐5A購01,nan,Listed
05196U,鴻海凱基53售10,nan,Listed
051970,揚博永豐61購01,nan,Listed
051971,普安永豐58購01,nan,Listed
051972,中航永豐59購01,nan,Listed
051973,漢翔永豐57購01,nan,Listed
051974,大立光永豐57購02,nan,Listed
051975,增你強永豐58購01,nan,Listed
051976,景碩永豐58購03,nan,Listed
051977,嘉澤永豐57購02,nan,Listed
051978,瑞鼎永豐59購01,nan,Listed
051979,世芯永豐58購03,nan,Listed
05197U,奇鋐凱基53售08,nan,Listed
051980,世芯永豐5C購02,nan,Listed
051981,日月光永豐59購01,nan,Listed
051982,定穎控永豐59購01,nan,Listed
051983,康普永豐57購01,nan,Listed
051984,事欣科永豐5A購01,nan,Listed
051985,新唐永豐58購01,nan,Listed
051986,眾達永豐59購01,nan,Listed
051987,眾達永豐5A購01,nan,Listed
051988,達興永豐57購01,nan,Listed
051989,祥碩永豐59購01,nan,Listed
05198U,jpp凱基53售02,nan,Listed
051990,建國永豐57購01,nan,Listed
051991,彩晶永豐58購01,nan,Listed
051993,彩晶永豐5C購01,nan,Listed
051994,彩晶永豐67購01,nan,Listed
051995,達運永豐57購01,nan,Listed
051996,亞翔永豐57購04,nan,Listed
051997,力成永豐58購01,nan,Listed
051998,旭隼永豐5C購01,nan,Listed
051999,保瑞永豐59購01,nan,Listed
05199U,緯穎凱基53售06,nan,Listed
052000,愛普永豐58購02,nan,Listed
052001,兆聯永豐57購02,nan,Listed
052002,昇陽半永豐59購01,nan,Listed
052003,聯鈞台新57購01,nan,Listed
052004,元黃金元大57購02,nan,Listed
052005,A50正2元大58購01,nan,Listed
052006,華新元大57購03,nan,Listed
052007,台玻元大5A購03,nan,Listed
052008,聯電元大59購04,nan,Listed
052009,聯電元大5B購03,nan,Listed
05200U,臺股指凱基53售16,nan,Listed
052010,聯電元大61購01,nan,Listed
052011,台達電元大57購11,nan,Listed
052012,華通元大57購12,nan,Listed
052013,華通元大57購13,nan,Listed
052014,華通元大57購14,nan,Listed
052015,華通元大5C購03,nan,Listed
052016,台積電元大5A購05,nan,Listed
052017,聯強元大57購01,nan,Listed
052018,宏�痐舅j57購01,nan,Listed
052019,華碩元大57購01,nan,Listed
05201U,臺股指凱基53售17,nan,Listed
052020,燿華元大57購04,nan,Listed
052021,菱生元大57購01,nan,Listed
052022,漢唐元大61購01,nan,Listed
052023,友達元大57購01,nan,Listed
052024,友達元大57購02,nan,Listed
052025,友達元大57購03,nan,Listed
052026,友達元大57購04,nan,Listed
052027,友達元大57購05,nan,Listed
052028,友達元大59購02,nan,Listed
052029,友達元大5C購02,nan,Listed
05202U,S&P正2國票54售01,nan,Listed
052030,友達元大61購06,nan,Listed
052031,聯發科元大57購13,nan,Listed
052032,聯發科元大5A購02,nan,Listed
052033,聯發科元大61購09,nan,Listed
052034,凱基金元大57購01,nan,Listed
052035,大立光元大5A購01,nan,Listed
052036,大立光元大61購12,nan,Listed
052037,嘉晶元大57購02,nan,Listed
052038,聯鈞元大57購06,nan,Listed
052039,聯鈞元大57購07,nan,Listed
05203U,楠梓電國票53售03,nan,Listed
052040,世芯元大57購09,nan,Listed
052041,世芯元大57購10,nan,Listed
052042,彩晶元大57購05,nan,Listed
052043,彩晶元大57購06,nan,Listed
052044,彩晶元大57購07,nan,Listed
052045,亞翔元大5B購01,nan,Listed
052046,力成元大57購03,nan,Listed
052047,康舒元大5A購04,nan,Listed
052048,緯穎元大57購05,nan,Listed
052049,台虹元大57購02,nan,Listed
05204U,京元電國票52售02,nan,Listed
052050,至上元大61購02,nan,Listed
052051,華榮群益57購01,nan,Listed
052052,長興群益57購02,nan,Listed
052053,台積電群益58購10,nan,Listed
052054,友達群益57購04,nan,Listed
052055,仲琦群益57購01,nan,Listed
052056,聯發科群益57購06,nan,Listed
052057,漢翔群益57購01,nan,Listed
052058,智原群益59購01,nan,Listed
052059,景碩群益57購09,nan,Listed
05205U,迅得國票52售02,nan,Listed
052060,聯鈞群益57購02,nan,Listed
052061,嘉澤群益57購02,nan,Listed
052062,日月光群益58購02,nan,Listed
052063,祥碩群益58購02,nan,Listed
052064,緯穎群益5B購03,nan,Listed
052065,AES群益59購01,nan,Listed
052066,SP黃豆凱基5B購01,nan,Listed
052067,南亞凱基59購05,nan,Listed
052068,華新凱基5A購02,nan,Listed
052069,川湖凱基58購02,nan,Listed
05206U,奇鋐國泰54售01,nan,Listed
052070,長榮鋼凱基57購01,nan,Listed
052071,聯電凱基58購01,nan,Listed
052072,台達電凱基59購03,nan,Listed
052073,華通凱基57購08,nan,Listed
052074,友達凱基57購03,nan,Listed
052075,陽明凱基58購01,nan,Listed
052076,大立光凱基58購03,nan,Listed
052077,智原凱基59購01,nan,Listed
052078,新日興凱基57購01,nan,Listed
052079,聯鈞凱基58購04,nan,Listed
05207U,創意群益56售01,nan,Listed
052080,嘉澤凱基59購01,nan,Listed
052081,世芯凱基57購10,nan,Listed
052082,矽力凱基57購02,nan,Listed
052083,保瑞凱基57購02,nan,Listed
052084,洋基凱基57購03,nan,Listed
052085,台虹凱基57購04,nan,Listed
052086,至上凱基57購04,nan,Listed
052087,台灣50富邦61購03,nan,Listed
052088,台灣50富邦61購04,nan,Listed
052089,台灣50富邦64購03,nan,Listed
05208U,台玻富邦52售03,nan,Listed
052090,T50正2富邦61購04,nan,Listed
052091,道瓊銅富邦61購01,nan,Listed
052092,中砂富邦5A購01,nan,Listed
052093,華新富邦57購01,nan,Listed
052094,長興富邦57購01,nan,Listed
052095,聯電富邦59購01,nan,Listed
052096,華通富邦61購01,nan,Listed
052097,鴻海富邦59購02,nan,Listed
052098,國巨富邦58購02,nan,Listed
052099,台積電富邦61購02,nan,Listed
05209U,鴻海富邦52售06,nan,Listed
052100,台積電富邦61購03,nan,Listed
052101,燿華富邦5A購01,nan,Listed
052102,漢唐富邦5A購01,nan,Listed
052103,友達富邦57購02,nan,Listed
052104,友達富邦59購01,nan,Listed
052105,京元電富邦59購02,nan,Listed
052106,聯發科富邦59購01,nan,Listed
052107,一詮富邦59購02,nan,Listed
052108,一詮富邦5A購01,nan,Listed
052109,大立光富邦59購02,nan,Listed
05210U,台灣50元大53售08,nan,Listed
052110,大立光富邦59購03,nan,Listed
052111,德律富邦58購01,nan,Listed
052112,智原富邦58購02,nan,Listed
052113,欣興富邦61購01,nan,Listed
052114,景碩富邦59購02,nan,Listed
052115,景碩富邦5A購01,nan,Listed
052116,緯創富邦61購01,nan,Listed
052117,藍天統一53購01,nan,Listed
052118,全新統一53購01,nan,Listed
052119,世芯富邦59購02,nan,Listed
05211U,台塑元大53售01,nan,Listed
052120,世芯富邦5A購01,nan,Listed
052121,神達富邦61購01,nan,Listed
052122,創意統一59購01,nan,Listed
052125,日月光富邦59購01,nan,Listed
052126,達興富邦5A購01,nan,Listed
052127,亞翔富邦57購02,nan,Listed
052128,力成富邦61購02,nan,Listed
052129,同欣電富邦5A購01,nan,Listed
05212U,鴻海元大53售06,nan,Listed
052130,緯穎富邦58購01,nan,Listed
052131,富世達富邦57購02,nan,Listed
052132,富世達富邦59購01,nan,Listed
052133,勤誠富邦57購01,nan,Listed
052134,臺股指富邦61購05,nan,Listed
052135,臺股指富邦64購02,nan,Listed
052136,臺股指富邦67購02,nan,Listed
052137,台灣50中信61購01,nan,Listed
052138,聯電中信57購03,nan,Listed
052139,台積電中信61購02,nan,Listed
05213U,鴻海元大53售07,nan,Listed
052140,矽力中信57購01,nan,Listed
052141,南茂中信57購02,nan,Listed
052142,臺股指中信5C購06,nan,Listed
052143,台灣50凱基63購02,nan,Listed
052144,元金2X凱基57購03,nan,Listed
052145,中鋼凱基5B購01,nan,Listed
052146,聯電凱基59購02,nan,Listed
052147,台達電凱基5C購02,nan,Listed
052148,華通凱基57購09,nan,Listed
052149,華通凱基58購03,nan,Listed
05214U,臺股指元大55售05,nan,Listed
052150,聯強凱基57購01,nan,Listed
052151,燿華凱基57購03,nan,Listed
052152,漢唐凱基5A購01,nan,Listed
052153,大立光凱基59購01,nan,Listed
052154,嘉晶凱基57購01,nan,Listed
052155,晶技凱基57購01,nan,Listed
052156,新日興凱基5A購02,nan,Listed
052157,玉晶光凱基57購01,nan,Listed
052158,世芯凱基59購02,nan,Listed
052159,日月光凱基5C購01,nan,Listed
05215U,臺股指元大59售02,nan,Listed
052160,眾達凱基57購03,nan,Listed
052161,祥碩凱基59購01,nan,Listed
052162,亞翔凱基59購03,nan,Listed
052163,今國光凱基57購02,nan,Listed
052164,康舒凱基58購02,nan,Listed
052165,矽力凱基57購03,nan,Listed
052166,緯穎凱基57購05,nan,Listed
052167,南茂凱基58購02,nan,Listed
052168,臺股指凱基63購03,nan,Listed
052169,南亞統一61購01,nan,Listed
05216U,京元電元富52售02,nan,Listed
052170,南亞統一61購02,nan,Listed
052171,南亞統一61購03,nan,Listed
052172,華新統一5B購01,nan,Listed
052173,華新統一63購01,nan,Listed
052174,華新統一71購01,nan,Listed
052175,聯電統一5C購01,nan,Listed
052176,聯電統一61購01,nan,Listed
052177,聯電統一61購02,nan,Listed
052178,聯電統一64購01,nan,Listed
052179,台達電統一61購02,nan,Listed
05217U,緯穎永豐53售03,nan,Listed
052180,台達電統一65購01,nan,Listed
052181,台達電統一71購01,nan,Listed
052182,華通統一63購01,nan,Listed
052183,華通統一64購02,nan,Listed
052184,華通統一67購01,nan,Listed
052185,華通統一71購01,nan,Listed
052186,華通統一71購02,nan,Listed
052187,楠梓電統一62購01,nan,Listed
052188,鴻海統一71購01,nan,Listed
052189,華泰統一63購01,nan,Listed
05218U,台塑中信52售05,nan,Listed
052190,台積電統一65購01,nan,Listed
052191,台積電統一71購02,nan,Listed
052192,台積電統一71購03,nan,Listed
052193,台積電統一71購04,nan,Listed
052194,台積電統一71購05,nan,Listed
052195,智邦統一71購01,nan,Listed
052196,智邦統一71購02,nan,Listed
052197,金像電統一65購01,nan,Listed
052198,佳能統一64購01,nan,Listed
052199,聯發科統一64購01,nan,Listed
05219U,臺股指中信55售06,nan,Listed
052200,志聖統一61購02,nan,Listed
052201,華新科統一61購02,nan,Listed
052202,揚博統一5C購01,nan,Listed
052203,揚博統一61購01,nan,Listed
052204,揚博統一61購02,nan,Listed
052205,揚博統一71購01,nan,Listed
052206,智原統一71購01,nan,Listed
052207,日電貿統一61購01,nan,Listed
052208,景碩統一71購01,nan,Listed
052209,嘉澤統一61購01,nan,Listed
05220U,台灣50富邦54售05,nan,Listed
052210,貿聯統一61購02,nan,Listed
052211,達興統一64購02,nan,Listed
052212,祥碩統一61購01,nan,Listed
052213,亞翔統一71購01,nan,Listed
052214,今國光統一71購01,nan,Listed
052215,力成統一71購01,nan,Listed
052216,矽力統一61購01,nan,Listed
052217,矽力統一71購01,nan,Listed
052218,愛普統一61購01,nan,Listed
052219,愛普統一64購02,nan,Listed
05221U,奇鋐富邦55售04,nan,Listed
052220,昇陽半統一61購01,nan,Listed
052221,至上統一61購01,nan,Listed
052222,南茂統一61購01,nan,Listed
052223,南茂統一71購01,nan,Listed
052224,臺股指統一61購01,nan,Listed
052225,台灣50元富57購05,nan,Listed
052226,道瓊銅元富5A購01,nan,Listed
052227,聯電元富57購03,nan,Listed
052228,聯電元富57購04,nan,Listed
052229,聯電元富57購05,nan,Listed
05222U,臺股指富邦52售16,nan,Listed
052230,聯電元富5A購02,nan,Listed
052231,聯電元富5A購03,nan,Listed
052232,台達電元富57購11,nan,Listed
052233,金寶元富61購01,nan,Listed
052234,台積電元富57購07,nan,Listed
052235,台積電元富61購01,nan,Listed
052236,揚博元富57購02,nan,Listed
052237,中航元富57購01,nan,Listed
052238,大立光元富61購01,nan,Listed
052239,欣興元富61購01,nan,Listed
05223U,臺股指富邦55售03,nan,Listed
052240,玉晶光元富59購01,nan,Listed
052241,世芯元富61購01,nan,Listed
052242,貿聯元富57購02,nan,Listed
052243,貿聯元富5B購01,nan,Listed
052244,定穎控元富57購02,nan,Listed
052245,定穎控元富61購01,nan,Listed
052246,定穎控元富61購02,nan,Listed
052247,愛普元富61購01,nan,Listed
052248,緯穎元富5B購01,nan,Listed
052249,T50反1國票57購04,nan,Listed
05224U,臺股指富邦58售01,nan,Listed
052250,T50反1國票58購03,nan,Listed
052251,台泥國票58購01,nan,Listed
052252,裕隆國票58購01,nan,Listed
052253,聯電國票57購03,nan,Listed
052254,聯電國票59購01,nan,Listed
052255,華通國票61購01,nan,Listed
052256,中環國票58購01,nan,Listed
052257,國巨國票58購03,nan,Listed
052258,矽統國票58購01,nan,Listed
052259,燿華國票59購01,nan,Listed
05225U,宇隆凱基53售01,nan,Listed
052260,長榮國票58購01,nan,Listed
052261,華航國票57購01,nan,Listed
052262,漢翔國票58購01,nan,Listed
052263,元大金國票58購01,nan,Listed
052264,增你強國票58購01,nan,Listed
052265,洋華國票58購01,nan,Listed
052266,和碩國票58購01,nan,Listed
052267,全訊國票58購01,nan,Listed
052268,達運國票58購01,nan,Listed
052269,聯茂國票5A購02,nan,Listed
05226U,台積電凱基55售05,nan,Listed
052270,裕慶國票58購01,nan,Listed
052271,南茂國票59購01,nan,Listed
052272,聯電國泰58購02,nan,Listed
052273,亞航國泰58購01,nan,Listed
052274,漢翔國泰58購01,nan,Listed
052275,智原國泰58購01,nan,Listed
052276,昇貿國泰58購01,nan,Listed
052277,矽力國泰58購02,nan,Listed
052278,滬深2X永豐57購03,nan,Listed
052279,滬深2X永豐5A購01,nan,Listed
05227U,漢翔凱基54售01,nan,Listed
052280,南亞永豐57購04,nan,Listed
052281,中砂永豐58購01,nan,Listed
052282,川湖永豐58購02,nan,Listed
052283,光寶科永豐59購01,nan,Listed
052284,聯電永豐57購02,nan,Listed
052285,聯電永豐59購01,nan,Listed
052286,華通永豐58購05,nan,Listed
052287,鴻海永豐61購01,nan,Listed
052288,國巨永豐61購01,nan,Listed
052289,智邦永豐5B購01,nan,Listed
05228U,創意凱基56售03,nan,Listed
052290,燿華永豐58購01,nan,Listed
052291,漢唐永豐57購04,nan,Listed
052292,聯發科永豐59購02,nan,Listed
052293,奇鋐永豐58購06,nan,Listed
052294,智原永豐58購01,nan,Listed
052295,緯創永豐59購01,nan,Listed
052296,昇貿永豐58購02,nan,Listed
052297,新日興永豐58購01,nan,Listed
052298,聯鈞永豐58購03,nan,Listed
052299,貿聯永豐57購02,nan,Listed
05229U,辛耘凱基53售02,nan,Listed
052300,定穎控永豐57購02,nan,Listed
052301,定穎控永豐57購03,nan,Listed
052302,定穎控永豐58購01,nan,Listed
052303,定穎控永豐59購02,nan,Listed
052304,達明永豐5A購01,nan,Listed
052305,祥碩永豐5A購01,nan,Listed
052306,今國光永豐59購01,nan,Listed
052307,旭隼永豐58購02,nan,Listed
052308,矽力永豐58購01,nan,Listed
052309,愛普永豐57購03,nan,Listed
05230U,臻鼎凱基53售03,nan,Listed
052310,緯穎永豐57購04,nan,Listed
052311,緯穎永豐58購04,nan,Listed
052312,南茂永豐58購02,nan,Listed
052313,南茂兆豐59購02,nan,Listed
052314,勤誠兆豐59購01,nan,Listed
052315,台泥富邦57購01,nan,Listed
052316,台化富邦59購01,nan,Listed
052317,亞德客富邦59購01,nan,Listed
052318,台達電富邦59購02,nan,Listed
052319,宏�硒I邦59購01,nan,Listed
05231U,臺股指凱基58售03,nan,Listed
052320,華碩富邦57購01,nan,Listed
052321,志聖富邦5A購01,nan,Listed
052322,新興富邦59購01,nan,Listed
052323,益登富邦59購01,nan,Listed
052325,緯創富邦61購02,nan,Listed
052326,聯鈞富邦57購01,nan,Listed
052327,台勝科富邦59購01,nan,Listed
05232P,台積電元富5B售02,nan,Listed
05232U,南亞群益52售03,nan,Listed
052330,大聯大富邦59購01,nan,Listed
052331,至上富邦59購02,nan,Listed
052332,臺股指富邦61購09,nan,Listed
052333,聯電台新57購01,nan,Listed
052334,大立光台新57購02,nan,Listed
052335,川湖群益57購05,nan,Listed
052336,聯電群益57購01,nan,Listed
052337,聯電群益57購02,nan,Listed
052338,聯電群益57購03,nan,Listed
052339,台達電群益59購01,nan,Listed
05233U,台玻群益54售01,nan,Listed
052340,台達電群益5A購02,nan,Listed
052341,鴻海群益5B購03,nan,Listed
052342,陽明群益57購03,nan,Listed
052343,雄獅群益58購01,nan,Listed
052344,大立光群益57購06,nan,Listed
052345,智原群益57購01,nan,Listed
052346,景碩群益57購10,nan,Listed
052347,聯鈞群益59購01,nan,Listed
052348,嘉澤群益5A購01,nan,Listed
052349,世芯群益61購01,nan,Listed
05234U,台積電群益54售20,nan,Listed
052350,定穎控群益5B購02,nan,Listed
052351,亞翔群益57購03,nan,Listed
052352,矽力群益5B購01,nan,Listed
052353,保瑞群益5B購01,nan,Listed
052354,洋基群益57購02,nan,Listed
052355,南茂群益57購01,nan,Listed
052356,南茂群益57購02,nan,Listed
052357,勤誠群益58購01,nan,Listed
052358,勤誠群益58購02,nan,Listed
052359,勤誠群益58購03,nan,Listed
05235U,台積電群益54售21,nan,Listed
052360,T50正2元大57購04,nan,Listed
052361,T50正2元大5B購03,nan,Listed
052362,上証2X元大59購01,nan,Listed
052363,元黃金元大59購01,nan,Listed
052364,滬深2X元大58購04,nan,Listed
052365,滬深2X元大59購02,nan,Listed
052366,滬深2X元大5A購02,nan,Listed
052367,日本2X元大57購01,nan,Listed
052368,S&P正2元大58購01,nan,Listed
052369,亞德客元大57購01,nan,Listed
05236U,奇鋐群益54售14,nan,Listed
052370,台玻元大5A購04,nan,Listed
052371,川湖元大5B購05,nan,Listed
052372,台達電元大57購12,nan,Listed
052373,台達電元大57購13,nan,Listed
052374,台達電元大57購14,nan,Listed
052375,華通元大57購15,nan,Listed
052376,華通元大57購16,nan,Listed
052377,華通元大5C購04,nan,Listed
052378,鴻海元大5A購07,nan,Listed
052379,台積電元大5A購06,nan,Listed
05237U,緯穎群益54售08,nan,Listed
052380,燿華元大57購05,nan,Listed
052381,燿華元大61購01,nan,Listed
052382,毅嘉元大57購06,nan,Listed
052383,漢唐元大61購02,nan,Listed
052384,聯發科元大57購14,nan,Listed
052385,聯發科元大57購15,nan,Listed
052386,聯發科元大61購10,nan,Listed
052387,宏達電元大61購06,nan,Listed
052388,長榮元大5A購01,nan,Listed
052389,慧洋元大57購04,nan,Listed
05238U,臺股指群益52售16,nan,Listed
052390,大立光元大57購02,nan,Listed
052391,大立光元大5A購02,nan,Listed
052392,大立光元大61購13,nan,Listed
052393,欣興元大57購07,nan,Listed
052394,健鼎元大57購02,nan,Listed
052395,健鼎元大57購03,nan,Listed
052396,新日興元大57購05,nan,Listed
052397,新日興元大5B購01,nan,Listed
052398,聯鈞元大57購08,nan,Listed
052399,牧德元大57購05,nan,Listed
05239U,臺股指群益52售17,nan,Listed
052400,世芯元大57購11,nan,Listed
052401,世芯元大57購12,nan,Listed
052402,世芯元大57購13,nan,Listed
052403,定穎控元大61購01,nan,Listed
052404,亞翔元大5B購02,nan,Listed
052405,力成元大57購04,nan,Listed
052406,力成元大57購05,nan,Listed
052407,矽格元大57購06,nan,Listed
052408,康舒元大57購05,nan,Listed
052409,康舒元大5A購05,nan,Listed
05240U,臺股指群益52售18,nan,Listed
052410,矽力元大59購02,nan,Listed
052411,矽力元大5B購01,nan,Listed
052412,矽力元大61購01,nan,Listed
052413,愛普元大57購05,nan,Listed
052414,洋基元大57購05,nan,Listed
052415,洋基元大57購06,nan,Listed
052416,洋基元大57購07,nan,Listed
052417,AES元大57購05,nan,Listed
052418,AES元大57購06,nan,Listed
052419,昇陽半元大57購06,nan,Listed
05241U,臺股指群益52售19,nan,Listed
052420,昇陽半元大57購07,nan,Listed
052421,昇陽半元大57購08,nan,Listed
052422,T50正2凱基59購03,nan,Listed
052423,滬深2X凱基5A購01,nan,Listed
052424,滬深2X凱基5B購02,nan,Listed
052425,道瓊2X凱基5B購01,nan,Listed
052426,台泥凱基58購01,nan,Listed
052427,亞德客凱基57購01,nan,Listed
052428,永光凱基57購01,nan,Listed
052429,聯電凱基5B購01,nan,Listed
05242U,臺股指群益52售20,nan,Listed
052430,台達電凱基57購04,nan,Listed
052431,金寶凱基58購02,nan,Listed
052432,華通凱基57購10,nan,Listed
052433,國巨凱基57購05,nan,Listed
052434,致茂凱基59購03,nan,Listed
052435,燿華凱基59購01,nan,Listed
052436,瑞昱凱基57購02,nan,Listed
052437,超豐凱基57購03,nan,Listed
052438,聯發科凱基58購06,nan,Listed
052439,全新凱基57購02,nan,Listed
05243U,臺股指群益52售21,nan,Listed
052440,欣興凱基57購04,nan,Listed
052441,大量凱基59購01,nan,Listed
052442,大量凱基59購02,nan,Listed
052443,景碩凱基58購03,nan,Listed
052444,昇貿凱基57購01,nan,Listed
052445,聯鈞凱基58購05,nan,Listed
052446,祥碩凱基5A購03,nan,Listed
052447,聯茂凱基57購02,nan,Listed
052448,力成凱基5A購02,nan,Listed
052449,康舒凱基59購02,nan,Listed
05244U,臺股指群益52售22,nan,Listed
052450,A50正2永豐5A購01,nan,Listed
052451,台泥永豐58購01,nan,Listed
052452,亞聚永豐58購01,nan,Listed
052453,中砂永豐57購02,nan,Listed
052454,華通永豐58購06,nan,Listed
052455,華泰永豐58購02,nan,Listed
052456,敬鵬永豐59購01,nan,Listed
052457,強茂永豐58購01,nan,Listed
052458,新興永豐58購01,nan,Listed
052459,欣興永豐58購04,nan,Listed
05245U,FBNQ2X元大53售04,nan,Listed
052460,建漢永豐58購01,nan,Listed
052462,長榮元富54購01,nan,Listed
052463,大量永豐58購01,nan,Listed
052464,事欣科永豐59購01,nan,Listed
052465,臻鼎永豐59購01,nan,Listed
052466,乙盛永豐58購01,nan,Listed
052467,力成永豐57購02,nan,Listed
052468,康舒永豐59購01,nan,Listed
052469,啟�皏藕�58購01,nan,Listed
05246U,台玻元大53售02,nan,Listed
052470,長華永豐58購01,nan,Listed
052471,泰金寶永豐58購01,nan,Listed
052472,聯電兆豐59購02,nan,Listed
052473,華通兆豐5B購02,nan,Listed
052474,大同兆豐57購02,nan,Listed
052475,景碩兆豐57購01,nan,Listed
052476,保瑞兆豐57購01,nan,Listed
052477,AES兆豐59購01,nan,Listed
052478,川湖富邦5A購01,nan,Listed
052479,光寶科富邦61購01,nan,Listed
05247U,華碩元大53售02,nan,Listed
052480,聯電富邦61購01,nan,Listed
052481,鴻海富邦61購03,nan,Listed
052482,致茂富邦61購01,nan,Listed
052483,毅嘉富邦5A購01,nan,Listed
052484,日月光富邦61購01,nan,Listed
052485,洋基富邦5A購01,nan,Listed
052486,振樺電富邦59購01,nan,Listed
052487,南茂富邦61購02,nan,Listed
052488,金寶國票5A購01,nan,Listed
052489,華通國票5B購01,nan,Listed
05248U,金像電元大53售05,nan,Listed
052490,敬鵬國票58購01,nan,Listed
052491,燿華國票58購01,nan,Listed
052492,菱生國票58購01,nan,Listed
052493,欣興國票59購02,nan,Listed
052494,景碩國票62購01,nan,Listed
052495,定穎控國票5A購01,nan,Listed
052496,定穎控國票61購01,nan,Listed
052497,力成國票58購02,nan,Listed
052498,滬深2X國泰58購02,nan,Listed
052499,金寶國泰58購01,nan,Listed
05249U,世芯元大53售07,nan,Listed
052500,揚博國泰58購01,nan,Listed
052501,大量國泰58購01,nan,Listed
052502,康舒國泰58購01,nan,Listed
052503,勤誠國泰58購02,nan,Listed
052504,華通台新57購01,nan,Listed
052505,華通台新57購03,nan,Listed
052506,緯創台新57購01,nan,Listed
052507,元黃金元大57購03,nan,Listed
052508,香港2X元大57購02,nan,Listed
052509,SP黃豆元大58購01,nan,Listed
05250U,臻鼎永豐52售04,nan,Listed
052510,中鋼元大57購03,nan,Listed
052511,川湖元大5B購06,nan,Listed
052512,士紙統一54購01,nan,Listed
