code,name
065316,緯創統一51購01
06531U,長榮國票55售02
065320,新日興統一51購02
065321,玉晶光統一51購01
065322,玉晶光統一51購02
065323,融程電統一55購01
065324,嘉澤統一51購01
065325,碩天統一51購01
065327,世芯統一51購01
065328,貿聯統一51購01
06532U,聯鈞國票55售02
065330,台耀統一55購01
065331,台耀統一55購02
065332,虹堡統一55購01
065333,帆宣統一55購01
065334,帆宣統一55購02
065335,保瑞統一51購02
065336,晶心科統一51購01
065337,緯穎統一51購02
065338,采鈺統一55購01
065339,南電統一55購01
06533U,力積電國票54售04
065340,東哥統一55購02
06534U,力積電國票55售03
06535U,力積電國票56售03
06536U,至上國票55售01
06537U,力積電統一56售01
06538U,力積電統一58售04
06539U,T50正2元大54售10
06540U,香港2X元大54售03
065414,台塑元大51購01
06541U,台積電元大54售66
06542U,宏達電元大54售24
06543U,臺股指元大54售27
065447,啟痐舅j51購02
06544U,電子類元大54售02
06545U,台灣50凱基56售03
065466,華新科國票51購01
06546U,FBNQ2X凱基54售02
06547U,美費半凱基54售02
065487,東哥國票51購01
06548U,川湖凱基54售09
06549U,台積電凱基54售31
065503,陽明永豐51購01
065509,訊芯永豐51購01
06550P,台積電元富51售03
06550U,緯穎凱基54售14
065515,長榮鋼統一51購01
065516,長榮鋼統一51購02
065517,光寶科統一51購01
065518,台光電統一51購01
065519,漢唐統一51購02
06551U,力積電凱基54售11
065521,陽明統一53購01
065522,華航統一51購01
065523,長榮航統一51購01
065524,雄獅統一51購01
065525,欣興統一51購01
065526,建漢統一51購01
065527,精成科統一55購01
065528,樺漢統一51購01
065529,矽力統一51購02
06552U,電子類群益54售02
065530,泓德統一51購01
065531,南電統一51購01
065532,鈺齊統一51購01
06553U,台積電中信5A售05
065546,大立光國泰51購01
06554U,欣興中信55售02
065551,川湖元富51購01
065554,國巨元富51購01
06555U,力積電中信56售02
06556U,南電中信58售01
065574,長榮元富51購02
065576,大立光元富51購01
065577,世芯元富51購01
06557U,台灣50永豐55售05
065586,道瓊銀國票51購01
06558U,台灣50永豐55售06
06559U,台積電永豐57售04
06560U,台積電永豐5A售05
06561U,致茂永豐54售02
06562U,強茂永豐54售02
06563U,緯穎永豐54售05
06564U,力積電永豐54售04
065653,T50反1凱基51購01
06565U,南電永豐55售04
06566U,T50正2國票54售03
06567U,道瓊指國票56售01
06568U,道瓊指國票5A售01
065699,台塑元大51購02
06569U,楠梓電國票55售02
065709,廣宇元大51購01
06570U,智邦國票55售01
06571U,強茂國票54售01
065720,所羅門元大51購01
06572U,強茂國票55售02
06573U,亞翔國票54售04
06574U,南電富邦55售04
06575U,日本2X元大54售01
06576U,元金2X元大54售02
06577U,台積電元大54售69
065788,台積電富邦51購01
06578U,台積電元大54售70
06579U,力積電元大54售16
06580U,臺股指元大5A售03
06581U,川湖凱基55售02
065821,南亞統一51購01
065822,台化統一51購01
065823,中興電統一51購01
065824,大亞統一51購01
065825,上銀統一53購01
065826,國巨統一51購03
065827,台積電統一51購04
065828,宏眵峇@51購01
065829,所羅門統一51購01
06582U,智邦凱基54售08
065830,致茂統一51購01
065831,瑞昱統一51購01
065832,台光電統一54購01
065833,全新統一51購02
065834,長榮航統一53購01
065835,聯詠統一51購01
065837,玉晶光統一51購03
065838,敦泰統一51購02
065839,辛耘統一51購02
06583U,金像電凱基54售08
065840,精成科統一51購01
065841,精成科統一51購02
065842,精成科統一51購03
065843,同欣電統一51購02
065844,泓德統一51購02
065845,泓德統一55購01
065846,南電統一51購02
065847,勤誠統一51購02
065848,世紀鋼統一55購03
06584U,長榮凱基55售03
065856,上銀永豐51購01
06585U,至上凱基54售03
065865,陽明永豐51購02
06586U,台灣50元富5A售02
065871,訊芯永豐51購02
06587U,T50正2元富54售11
06588U,臺股指元富59售04
06589U,臺股指元富59售05
06590U,川湖群益56售04
065912,科妍元富51購01
065919,漢唐元富51購01
06591U,台積電群益54售33
065922,全新元富51購01
065928,欣興元富51購01
06592U,建準群益56售01
065930,揚明光元富51購01
065932,世芯元富51購02
065934,貿聯元富51購01
065939,訊芯元富51購01
06593U,緯穎群益54售15
065940,伊雲谷元富51購01
065946,臺股指元富56購01
06594U,力積電群益54售08
06595U,臺股指群益58售06
06596U,臺股指群益58售07
065970,一詮元大51購01
06597U,台灣50中信5A售02
065989,SGBR2X群益51購01
06598U,鴻海永豐54售09
06599U,台灣50凱基5A售01
06600U,日本2X凱基54售01
06601U,元金2X凱基56售01
06602U,道瓊銀凱基55售02
06603U,建準凱基54售04
066046,精成科群益51購01
06604U,強茂凱基54售08
066053,直得元富51購01
066054,鴻海元富51購03
066058,華晶科元富51購01
06605U,臺股指凱基54售32
06606U,臺股指凱基54售33
066077,菱光元富51購01
06607U,臺股指凱基56售20
066084,台積電富邦51購02
066085,台積電富邦51購03
06608U,臺股指凱基59售11
066097,鴻海凱基5C購02
06609U,道瓊銀元大55售03
06610U,川湖元大54售09
066119,台塑統一51購03
06611U,台積電元大54售73
066120,南亞統一51購02
066121,台化統一51購02
066123,和大統一51購01
066125,直得統一51購01
066126,直得統一51購02
066127,直得統一53購01
066128,直得統一55購01
066129,直得統一59購01
06612U,金像電元大54售20
066130,直得統一61購01
066132,為升統一51購01
066133,國巨統一51購04
066135,所羅門統一51購02
066136,所羅門統一51購03
066137,所羅門統一51購04
066138,所羅門統一53購03
066139,所羅門統一57購01
06613U,材料元大54售07
066141,聯發科統一61購01
066143,大立光統一55購01
066144,華晶科統一51購02
066145,華晶科統一51購03
066146,華晶科統一51購04
066147,華晶科統一51購05
066148,華晶科統一54購01
066149,華晶科統一55購01
06614U,力積電元大54售19
066150,華擎統一51購01
066151,嘉澤統一51購02
066152,嘉澤統一57購01
066153,精成科統一51購04
066154,同欣電統一51購03
066155,緯穎統一51購03
066158,洋基統一51購01
06615U,南電元大54售25
066160,泓德統一51購03
06616U,臺股指元大54售29
066170,泓德統一55購02
06617U,臺股指元大57售05
06618U,台灣50元富54售09
066197,精成科永豐51購01
06619U,台灣50元富57售02
066202,元債2X群益51購04
06620U,T50正2元富55售04
066213,台光電群益51購01
06621U,華新元富54售03
066220,世芯群益51購01
06622U,景碩元富54售03
06623U,南電元富54售08
06624U,台灣50國票54售03
066258,和大元大51購01
06625U,元金2X國票57售02
066263,華通元大51購01
06626U,為升國票55售01
06627P,鴻海統一53售11
06627U,台積電國票54售09
06628U,旭隼國票55售02
066290,精成科元大51購01
06629P,台積電統一51售06
06629U,昇陽半國票55售02
06630U,台灣50群益54售11
066313,台灣50永豐51購01
06631P,聯發科統一51售01
06631U,T50正2群益54售05
066329,訊芯永豐54購01
06632U,川湖群益54售11
06633U,智邦群益56售02
066345,聯發科富邦51購01
06634U,金像電群益54售05
066356,漢唐元富51購02
06635U,飛宏群益54售02
066362,晟銘電元富51購01
066364,玉晶光元富51購03
066365,世芯元富51購03
066368,臻鼎元富51購01
06636U,長榮群益56售01
066370,洋基元富51購01
06637U,裕民群益54售01
06638U,奇鋐群益56售09
06639U,景碩群益56售04
06640U,景碩群益5A售02
066418,中砂統一51購01
066419,直得統一57購01
06641U,緯穎群益56售01
066420,鴻海統一61購01
066421,國巨統一51購05
066422,台積電統一51購05
066423,台積電統一61購01
066425,漢唐統一51購03
066426,聯發科統一53購03
066427,全新統一53購02
066429,嘉澤統一57購02
06642U,南電群益54售07
066430,世芯統一51購02
066432,日月光統一51購01
066433,日月光統一51購02
066434,日月光統一57購01
066435,日月光統一61購01
066436,祥碩統一53購01
066438,鼎基統一53購01
066439,洋基統一51購02
06643U,南電群益5A售01
066440,洋基統一57購01
066441,泓德統一51購04
066442,南電統一51購03
06644U,臺股指群益54售37
066452,華通元大51購02
06645U,台積電富邦54售07
06646U,臺股指富邦54售11
06647U,T50正2中信5A售03
066489,元債2X群益51購05
06648U,世芯中信58售02
066498,鴻海群益51購02
06649U,臺股指中信59售05
066504,台積電群益51購01
066508,聯發科群益51購01
06650U,台積電國泰55售05
06651U,南電國泰56售01
06652U,T50正2群益54售06
066531,台塑凱基51購01
066538,台積電凱基54購05
06653U,FBNQ2X群益5A售01
06654U,台積電群益54售34
06655U,貿聯群益56售02
06656U,T50正2元大56售04
066574,美債2X元富57購02
066578,所羅門元富57購01
06657U,元黃金元大55售02
06658U,美指2X元大55售01
06659U,台積電元大54售76
06660U,力積電元大54售22
06661U,南電元大54售31
06662U,南電元大54售32
066630,元債2X永豐61購01
066635,技嘉永豐51購01
06663P,聯發科富邦51售02
06663U,南電元大54售33
066645,華碩統一59購01
066646,南亞科統一51購01
066647,聯發科統一51購02
066648,聯發科統一51購03
066649,皇昌統一51購02
06664P,聯發科富邦51售03
06664U,臺股指元大54售30
066650,日電貿統一51購01
066651,景碩統一51購03
066652,辛耘統一51購03
066653,健策統一51購01
066654,祥碩統一59購01
066655,盛群統一51購01
066656,盛群統一53購01
066657,緯穎統一51購04
066658,永道統一51購01
066659,臺股指統一51購01
06665U,臺股指元大54售31
06666U,台灣50元富54售11
06667U,台灣50元富54售12
066682,聯發科凱基51購01
06668U,台灣50元富54售13
06669U,台灣50元富54售14
06670U,台灣50元富54售15
06671U,台灣50元富54售16
066726,大立光群益57購01
06672U,元黃金國票57售02
066739,元債2X元大58購01
06673U,元金2X國票55售01
066740,元債2X元大59購01
066742,元債2X元大5A購01
06674U,致茂國票55售02
066752,台積電元大51購02
06675U,南電國票55售04
06676U,奇鋐凱基54售15
06677U,景碩凱基56售03
066789,元債2X永豐54購02
06678U,南電凱基54售11
066791,大同永豐51購01
066792,聯發科永豐54購01
066794,奇鋐永豐4C購01
066795,玉晶光永豐51購01
066796,貿聯永豐51購01
06679U,臺股指凱基57售05
066804,中興電統一51購02
066805,和大統一55購01
066806,華通統一51購01
066807,友訊統一55購01
066808,金像電統一51購02
066809,群光統一51購01
06680U,台灣50凱基54售16
066810,和碩統一51購01
066812,穎崴統一51購01
066813,洋基統一51購03
066815,元債2X凱基57購01
066816,元債2X凱基59購01
06681U,台灣50凱基54售17
066820,華通凱基51購01
066822,台積電凱基4C購12
06682U,T50正2凱基54售16
06683U,貿聯凱基54售12
06684U,力積電凱基54售13
066852,元債2X元富61購02
06685U,鴻海中信5A售02
06686U,臺股指中信59售06
066871,聯發科元富54購03
066872,聯發科元富5A購02
06687U,香港2X永豐54售03
066885,一詮元富51購01
06688U,元金2X永豐5A售03
066894,道瓊反群益53購01
066895,FBNQ2X群益51購01
066896,元債2X群益51購06
06689U,鴻海永豐55售05
06690U,台灣50元富54售19
066915,國產群益4C購01
066919,晶技群益4C購01
06691U,東元元富54售05
066921,景碩群益51購01
066926,和碩群益51購01
06692U,景碩元富54售05
066935,裕慶群益51購01
06693U,康舒元富54售07
066946,T50反1元大4C購03
066949,美債2X元大57購01
06694U,鴻海國票55售05
06695U,台積電國票55售04
06696U,凱美國票54售02
06697U,聯鈞國票55售03
066988,元金2X凱基51購01
06698U,元金2X元大55售02
06699U,道瓊銀元大54售04
06700U,台積電元大54售80
067013,啟硈肭4C購01
067018,臺股指凱基4C購05
067019,台塑統一51購04
06701U,台灣50富邦54售06
067020,一詮統一57購01
067021,長榮統一51購01
067022,陽明統一51購01
067023,萬海統一51購01
067024,大立光統一51購03
067025,奇鋐統一51購01
067026,景碩統一53購01
067027,新唐統一55購01
067028,保瑞統一55購01
067029,永道統一51購02
06702U,台灣50富邦57售02
067030,永道統一53購03
067035,元債2X永豐51購01
067037,鴻準永豐51購01
067038,京元電永豐51購01
06703U,元金2X富邦57售02
067045,景碩永豐51購01
06704U,台灣50群益54售14
067052,永道永豐51購01
067055,元債2X群益51購07
067059,鴻海群益5C購04
06705U,台灣50群益55售04
067060,鴻海群益61購01
06706U,台灣50群益55售05
067077,景碩群益51購02
06707U,T50正2群益54售07
067086,光寶科兆豐51購01
067088,南亞科兆豐51購01
06708U,臺股指富邦57售05
067090,和碩兆豐51購01
067095,世紀鋼兆豐51購01
067097,華城元富51購01
06709U,元黃金中信5A售02
06710U,國巨中信58售01
06711U,創意中信5A售02
06712U,緯穎中信5A售03
06713U,臺股指中信59售07
06714P,台積電永豐51售02
06714U,台灣50凱基54售18
067158,聯發科元大51購01
06715U,台積電凱基54售40
06716U,台積電凱基55售24
067171,神達元大51購01
067178,臺股指元大4C購08
06717U,裕民凱基54售03
067188,達興統一51購01
067189,達興統一53購03
06718P,瑞昱群益51售01
06718U,台灣50元富54售21
067190,達興統一55購01
06719U,鴻海元富54售08
06720U,國巨元富54售07
06721U,川湖國票55售03
067222,上証2X永豐51購01
067223,元債2X永豐59購01
067224,台積電永豐51購03
067227,長榮航永豐51購01
067229,景碩永豐51購02
06722U,凱美國票55售02
067234,道瓊銀元富51購01
067235,中砂元富51購01
067239,長榮元富51購03
06723U,凱美國票56售02
06724U,景碩國票55售03
06725U,景碩國票55售04
06726U,創意國票55售03
06727U,T50正2元大5A售01
06728U,香港2X元大54售04
06729U,台積電元大54售83
06730U,台積電群益54售37
06731U,貿聯群益57售04
06732U,力積電群益54售11
06733U,臺股指群益54售38
06734U,元金2X中信5A售05
067353,世芯元大51購01
06735U,元黃金永豐5A售02
067367,臺股指元大4C購09
06736U,台積電富邦54售08
06737U,台積電富邦54售09
067389,台塑元富51購01
06738U,金像電富邦54售01
067390,科妍元富51購02
067392,國巨元富51購02
067399,世芯元富51購04
06739U,緯穎富邦54售04
067404,惠特元富51購01
067405,台塑統一51購05
067406,台塑統一51購06
067407,台化統一4C購01
067408,台化統一51購03
067409,鴻海統一51購05
06740U,國巨群益56售01
067410,台積電統一51購07
067411,奇鋐統一51購02
067412,達興統一51購02
067413,台塑化統一51購01
067414,永道統一51購03
06741U,台積電群益54售38
067422,潤泰全永豐51購01
067423,奇鋐永豐51購01
067429,神達永豐51購01
06742U,T50正2凱基5A售02
06743U,華新科凱基54售05
06744U,貿聯凱基54售14
06745U,緯穎凱基54售18
06746U,臺股指凱基54售34
06747U,電子類凱基54售03
06748U,電子類凱基55售01
067491,滬深2X元大4C購01
067492,滬深2X元大51購01
06749U,元黃金元富54售01
06750U,臺股指元富54售16
06751U,臺股指元富54售17
06752U,臺股指元富54售18
06753U,臺股指元富54售19
06754U,元金2X國票54售05
06755U,美費半國票54售01
06756U,華新國票54售02
06757U,台光電國票55售01
067589,元債2X元富61購03
06758U,緯創國票55售02
067595,台塑元富51購02
06759U,京鼎國票55售02
06760U,台灣50元大54售14
067610,台塑化元富51購01
067615,台塑統一51購07
067616,台塑統一61購01
067617,南亞統一51購03
067618,南亞統一51購04
067619,南亞統一51購05
06761U,台積電元大54售86
067620,南亞統一53購01
067621,台化統一51購04
067622,宇隆統一51購01
067627,鴻海統一51購06
067629,台積電統一51購08
06762U,緯穎元大54售50
067630,台積電統一57購10
067631,金像電統一51購03
067632,大立光統一51購04
067633,奇鋐統一4C購03
067634,中磊統一51購01
067635,鈺邦統一51購01
067636,台塑化統一51購02
067637,台塑化統一51購03
067638,來億統一51購01
067639,來億統一51購02
06763U,國巨中信5A售04
067640,來億統一55購01
067641,來億統一57購01
067642,世紀鋼統一51購02
067644,台塑永豐51購01
06764U,華新科中信54售02
06765U,仁寶元富54售03
067662,滬深2X凱基4C購01
067663,滬深2X凱基51購01
06766U,國巨元富54售11
06767U,大毅元富54售06
06768U,T50正2富邦56售03
067692,S&P反1元大51購01
06769U,臺股指富邦57售06
06770U,群臺2X國票54售01
06771U,元金2X國票55售03
06772U,仁寶國票55售02
06773U,國巨國票54售04
06774U,立隆電國票55售02
067759,台塑統一51購08
06775U,立隆電國票55售03
067760,川湖統一51購03
067762,技嘉統一51購02
067764,南亞科統一51購02
067765,京元電統一51購02
067766,飛宏統一4C購01
067768,神基統一51購01
06776U,立隆電國票55售04
067770,世芯統一4C購05
067771,來億統一51購03
067772,來億統一53購01
06777U,大毅國票54售03
067787,香港2X元富51購01
06778P,台積電凱基5B售03
06778U,奇鋐國票55售03
067790,國巨元富51購03
067792,皇昌元富51購01
06779U,緯穎國票55售02
067807,日月光元富51購01
067808,材料元富51購01
06780U,三集瑞國票55售05
067810,台塑化元富51購02
06781U,元黃金凱基56售01
06782U,元金2X凱基54售05
067834,S&P反1凱基51購01
06783U,華新凱基54售09
06784U,金寶凱基54售05
06785U,佳能凱基54售06
06786U,台光電凱基55售03
06787U,京鼎凱基55售01
067888,巨大群益51購01
06788U,台灣50元大54售16
067893,T50正2元大4C購02
067894,滬深2X元大55購01
067895,滬深2X元大56購01
067896,滬深2X元大57購01
067897,元債2X元大61購01
067898,美債2X元大61購01
06789U,群臺2X元大54售01
06790U,元金2X元大56售01
06791U,SGBR2X元大55售03
06792U,鴻海元大54售78
067931,臺股指元大4C購10
06793U,台積電元大54售90
06794U,金像電元大54售23
06795U,力積電元大54售28
067961,創意永豐4C購02
067962,創意永豐51購01
06796U,臺股指元大54售34
067971,台塑統一51購10
067972,南亞統一51購06
067974,台化統一51購05
067975,中砂統一4C購02
067976,光寶科統一4C購01
067977,台達電統一51購01
067978,鴻海統一4C購09
067979,致茂統一51購02
06797U,臺股指元大54售35
067980,佳能統一51購01
067981,聯發科統一4C購09
067982,鉅祥統一54購01
067983,神基統一4C購01
067984,創意統一51購02
067985,辛耘統一51購04
067986,祥碩統一51購01
067987,保瑞統一51購03
06798U,臺股指元大55售23
067993,台灣50群益51購01
06799U,臺股指元大57售06
06800U,群臺2X群益54售02
068012,世芯群益51購02
06801U,國巨群益55售05
06802U,國巨永豐55售05
06803U,T50正2富邦5A售03
06804U,國巨富邦56售01
068055,滬深2X凱基55購01
068056,滬深2X凱基56購01
068057,元債2X凱基5C購03
068058,美債2X凱基5C購01
068059,元日2X凱基59購01
06805U,T50正2凱基54售17
06806U,鴻海凱基54售26
068075,大立光凱基56購01
06807U,國巨凱基54售09
068081,創意凱基4C購01
06808U,台積電凱基54售41
06809U,飛宏凱基54售05
06810U,華新科凱基54售09
068115,創意元富51購01
06811U,康舒凱基54售09
068122,富世達元富51購01
06812U,緯穎凱基54售20
06813P,T50正2永豐51售01
06813U,南電凱基54售12
068148,台塑統一52購01
068149,台塑統一54購01
06814U,臺股指凱基54售35
068150,南亞統一52購01
068151,台化統一52購01
068152,宇隆統一52購01
068153,光寶科統一54購01
068154,友訊統一52購01
068155,南亞科統一52購01
068156,立隆電統一51購01
068157,立隆電統一52購01
068158,立隆電統一55購01
068159,神基統一52購01
06815U,臺股指凱基55售24
068161,奇鋐統一55購01
068164,創意統一52購02
068165,創意統一52購03
068166,力積電統一52購01
068167,力積電統一55購01
068168,富世達統一52購01
068169,富世達統一54購01
06816U,臺股指凱基55售25
068170,富世達統一54購02
068171,富世達統一5A購01
068172,富世達統一62購01
068173,富世達統一62購02
068174,鈺齊統一52購01
06817U,台灣50元富54售22
06818U,國巨元富54售13
068194,鴻海元富52購01
068195,鴻海元富52購02
06819U,華新科元富54售09
06820U,昇陽半元富54售01
068210,元債2X群益52購01
068211,元日2X群益51購01
06821U,華新科國票55售03
06822U,華新科國票55售04
068234,臺指反國票52購01
06823U,元黃金元大54售05
06824U,台積電元大54售94
06825U,台光電元大54售28
068263,台灣50凱基52購01
06826U,康舒元大54售15
06827U,緯穎元大54售55
06828U,力積電元大54售31
06829U,華新群益59售01
068304,台積電元大51購03
06830U,仁寶群益58售01
06831U,國巨群益56售03
06832U,台光電群益54售10
068336,美債2X永豐54購01
06833P,台塑統一51售09
06833U,創見群益54售03
068344,長榮永豐54購01
06834P,南亞科統一51售03
06834U,AES群益54售03
06835U,台灣50永豐56售03
06836U,台灣50元富54售24
068377,華新統一52購01
068378,大成鋼統一52購01
068379,聯電統一51購02
06837U,元金2X元富57售01
068380,華通統一52購01
068381,鴻海統一62購01
068382,台積電統一62購01
068383,台積電統一62購02
068384,佳能統一58購01
068385,南亞科統一52購02
068386,聯發科統一62購01
068387,立隆電統一52購02
068388,長榮統一62購01
06838U,康舒元富54售11
068390,陽明統一52購01
068391,陽明統一62購01
068393,大立光統一62購01
068394,創意統一56購01
068395,群創統一51購01
068396,嘉澤統一51購03
068397,牧德統一52購01
068398,日月光統一52購01
068399,達興統一54購01
06839U,國巨國泰56售01
068400,啟眵峇@52購01
068401,訊芯統一54購01
068402,鼎基統一54購01
068403,力積電統一52購02
068404,力積電統一54購01
068405,富世達統一52購02
068406,富世達統一52購03
068407,富世達統一54購03
068408,富世達統一56購01
068409,富世達統一58購01
06840U,鴻海凱基54售28
068410,鈺齊統一52購02
068414,大成鋼元富52購01
06841U,國巨凱基54售14
06842U,台積電凱基54售43
06843U,旺宏凱基54售10
068441,元債2X凱基52購02
06844U,台光電凱基54售10
06845U,創見凱基54售07
06846U,康舒凱基54售12
06847U,力積電凱基54售15
06848U,美債2X元大59售01
06849U,鴻海元大54售87
06850U,台積電群益54售39
068510,大立光元大51購01
068511,大立光元大52購01
068516,碩天元大51購01
06851U,景碩群益56售05
06852U,昇陽半群益54售06
06853U,南電群益56售01
068549,緯創兆豐52購01
06854U,美債2X凱基57售02
068551,天虹兆豐52購01
06855U,SGBR2X凱基55售02
06856U,鴻海凱基55售25
068573,T50正2群益51購01
068574,元債2X群益52購02
068576,台積電群益52購01
06857U,台積電凱基55售26
06858U,旺宏凱基55售03
068599,上銀元大51購01
06859U,旺宏凱基55售04
06860U,矽統凱基55售01
068615,大立光元大51購02
068616,大立光元大52購02
06861P,臺股指元大4C售11
06861U,力成凱基55售02
06862U,光寶科永豐56售03
068638,中興電統一52購01
068639,華城統一56購02
06863U,鴻海永豐56售07
068640,美時統一58購01
068641,川湖統一52購01
068642,聯電統一52購01
068643,聯電統一54購01
068644,仁寶統一52購01
068645,台積電統一62購03
068646,藍天統一52購01
068647,聯發科統一62購02
068648,立隆電統一5A購01
068649,國泰金統一52購01
06864U,佳能永豐55售01
068650,神基統一51購02
068651,聯詠統一51購02
068652,智原統一52購02
068653,創意統一52購04
068654,碩天統一52購01
068655,日月光統一51購03
068656,達興統一53購04
068657,鼎基統一52購01
068658,緯穎統一52購03
068659,力積電統一52購03
06865P,南亞統一51售07
06865U,世芯永豐55售06
068660,力積電統一54購02
068661,力積電統一54購03
068662,力積電統一58購01
06866U,鴻海國泰57售03
068672,台積電永豐62購01
068679,奇鋐永豐51購02
06867U,旺宏國泰56售02
068681,世芯永豐51購02
06868U,臺股指國泰56售01
068696,台積電凱基5A購01
06869U,旺宏國票55售03
06870U,旺宏國票56售02
06871U,康舒國票56售03
06872U,T50正2群益55售01
068735,一詮群益52購01
06873U,群臺2X群益55售01
068747,T50正2凱基51購01
06874U,台積電群益55售09
068755,微星凱基51購01
068758,世芯凱基52購01
06875U,旺宏群益59售01
06876U,台光電群益55售03
06877U,力積電群益55售03
06878U,SP黃豆元大55售02
06879U,旺宏元大55售04
06880U,鴻海凱基55售27
06881U,台積電凱基55售27
068828,華城統一51購03
068829,華邦電統一52購01
06882U,台光電凱基55售04
068830,華碩統一52購01
068831,藍天統一58購01
068832,大同統一52購01
068833,大同統一52購02
068834,微星統一52購01
068835,聯發科統一52購01
068836,聯發科統一56購02
068837,聯發科統一62購03
068838,智易統一52購01
068839,精銳統一51購02
06883U,國巨國票55售03
068840,精銳統一62購01
068841,立積統一52購01
068842,立積統一52購02
068843,立積統一52購03
068844,立積統一52購04
068845,立積統一58購01
068846,立積統一62購01
068847,立積統一62購02
068848,亞翔統一52購01
068849,昇陽半統一54購01
06884U,晶豪科國票56售05
068850,昇陽半統一62購01
068851,鈺齊統一52購03
06885U,台灣50永豐57售02
06886U,康舒永豐56售02
06887P,臺股指凱基4C售06
06887U,智邦中信58售01
06888U,亞翔中信59售01
068892,立積元富52購01
068895,上銀元大51購02
06889U,力積電中信55售02
06890U,臺股指中信5A售02
06891U,台灣50元大56售02
068925,精銳元大52購01
06892U,台灣50元大56售03
06893U,鴻海元大55售10
06894U,台積電元大55售08
06895U,晶豪科元大55售04
06896U,南電元大55售05
06897U,鴻海群益55售13
068981,旺宏兆豐52購01
068985,辛耘兆豐52購01
068988,立積兆豐52購01
06898U,台積電群益55售11
068991,鴻海國泰51購01
06899U,華城永豐56售02
06900U,國巨永豐55售06
06901U,台灣50元富55售02
069024,香港2X永豐52購01
06902U,陽明元富55售01
069038,立積永豐52購01
06903U,台灣50台新55售01
069042,臺指反凱基52購01
06904U,鴻海元大55售14
06905U,台積電元大55售11
06906U,台光電元大55售03
06907U,奇鋐元大55售06
06908U,力積電元大55售01
069099,創意元大51購01
06909U,智邦國票56售01
06910U,台光電國票56售04
06911U,康舒國票56售04
06912U,臺股指國票55售03
069137,奇鋐群益52購01
06913U,臺股指國票56售01
06914U,S&P正2中信5B售01
069152,精成科群益52購01
069155,華城統一52購01
069156,大成鋼統一52購02
069157,大成鋼統一52購03
069158,大成鋼統一52購04
069159,光寶科統一52購02
06915U,鴻海中信5B售02
069160,鴻海統一52購01
069161,台積電統一52購06
069162,台積電統一52購07
069164,台積電統一5C購02
069165,台積電統一62購04
069166,宏眵峇@52購01
069167,宏眵峇@52購02
069168,華碩統一52購02
069169,華碩統一52購03
06916U,金像電中信5B售01
069170,技嘉統一52購02
069171,微星統一51購02
069172,聯發科統一52購02
069173,長榮統一52購01
069174,萬海統一52購01
069175,大立光統一56購01
069176,奇鋐統一52購02
069177,智原統一51購02
069178,欣興統一52購02
069179,緯創統一52購01
06917U,台光電中信55售01
069180,新日興統一52購01
069185,創意統一5A購01
069187,牧德統一52購02
069188,辛耘統一52購01
06918U,晶豪科中信55售01
069190,世芯統一53購02
069194,日月光統一52購02
069195,日月光統一52購03
06919U,日月光中信55售01
069200,精銳統一52購03
069205,立積統一52購05
069206,立積統一54購01
069207,立積統一56購01
069208,立積統一58購02
069209,中磊統一52購01
06920U,華城群益57售02
069210,亞翔統一52購02
069211,迅得統一52購01
069212,昇陽半統一54購02
069213,羅昇統一53購01
06921U,台光電群益55售04
069221,大成鋼元富52購02
069223,鴻海元富52購03
069228,台積電元富62購01
06922U,鴻海凱基55售28
069238,精銳元富52購01
069239,力成元富52購01
06923U,台光電凱基55售05
069246,臺股指元富52購01
06924U,晶豪科凱基55售02
06925U,聯電中信55售01
06926U,奇鋐中信55售03
06927U,神達中信5B售01
069285,聯發科元富5A購03
06928U,台灣50元富55售03
069293,創意元富52購01
06929U,台灣50元富55售04
06930U,士電元富55售03
06931U,奇鋐元富55售02
06932U,奇鋐元富55售03
069338,鴻海凱基5B購01
069339,鴻海凱基5B購02
06933U,香港2X國票55售02
069340,台積電凱基5B購04
069341,華碩凱基52購01
069349,世芯凱基51購01
06934U,華城國票56售04
069353,材料凱基52購01
06935U,奇鋐國票56售02
06936U,上緯控國票55售02
069371,致茂永豐52購01
069378,精銳永豐52購01
069379,立積永豐52購02
06937U,臺股指國泰56售02
069384,大成鋼統一52購05
069385,大成鋼統一53購01
069387,鴻海統一52購02
069388,鴻海統一56購04
069389,台積電統一54購02
06938U,奇鋐永豐55售05
069390,華邦電統一52購02
069391,技嘉統一62購01
069392,微星統一52購02
069393,瑞昱統一52購01
069394,瑞昱統一52購02
069395,威盛統一52購02
069396,聯發科統一53購04
069397,陽明統一52購02
069398,聯詠統一52購01
069399,智原統一56購01
06939U,S&P正2凱基56售01
069400,智原統一58購01
069401,欣興統一52購03
069402,緯創統一62購01
069403,玉晶光統一53購01
069404,群創統一52購01
069405,群創統一52購02
069406,辛耘統一52購02
069407,世芯統一52購02
069408,日月光統一58購01
069409,精銳統一52購04
06940U,華城凱基57售01
069410,精銳統一52購05
069411,精銳統一55購01
069412,啟眵峇@52購02
069413,愛普統一52購01
069414,鼎基統一52購02
069415,永道統一52購01
069416,泓德統一58購01
069417,昇陽半統一52購01
069418,羅昇統一52購01
069419,羅昇統一56購01
06941U,智邦凱基56售01
069420,羅昇統一58購01
069421,台塑群益53購01
06942U,台光電凱基55售06
069431,致茂群益52購01
06943U,力積電凱基56售07
06944U,華城群益5B售01
06945U,台光電群益57售03
